Timestamp,Channel,CPU,Event type,Contents,TID,Prio,PID,Source
09:41:51.277 957 474,kernel_1,1,sched_wakeup,"comm=dbus-daemon, tid=468, prio=20, target_cpu=2, context.packet_seq_num=0, context.cpu_id=1",7738,20,7736,
09:41:51.277 957 809,kernel_1,1,kmem_kfree,"call_site=0xffffffff8147a8ef, ptr=0x0, context.packet_seq_num=0, context.cpu_id=1",7738,20,7736,
09:41:51.277 958 047,kernel_1,1,syscall_exit_sendmsg,"ret=326, context.packet_seq_num=0, context.cpu_id=1",7738,20,7736,[net/socket.c:0]
09:41:51.277 960 064,kernel_1,1,syscall_entry_poll,"ufds=140173035704512, nfds=2, timeout_msecs=0, context.packet_seq_num=0, context.cpu_id=1",7738,20,7736,[fs/select.c:0]
09:41:51.277 960 502,kernel_1,1,syscall_exit_poll,"ret=0, ufds=140173035704512, context.packet_seq_num=0, context.cpu_id=1",7738,20,7736,[fs/select.c:0]
09:41:51.277 960 746,kernel_1,1,syscall_entry_read,"fd=8, count=16, context.packet_seq_num=0, context.cpu_id=1",7738,20,7736,[fs/read_write.c:0]
09:41:51.277 961 008,kernel_1,1,syscall_exit_read,"ret=-11, buf=140173169913072, context.packet_seq_num=0, context.cpu_id=1",7738,20,7736,[fs/read_write.c:0]
09:41:51.277 962 652,kernel_1,1,syscall_entry_sendmsg,"fd=6, msg=140173169912640, flags=16384, context.packet_seq_num=0, context.cpu_id=1",7738,20,7736,[net/socket.c:0]
09:41:51.277 962 937,kernel_1,1,kmem_cache_alloc_node,"call_site=0xffffffff81481b47, ptr=0xffff8807f7eff500, bytes_req=256, bytes_alloc=256, gfp_flags=37749952, node=-1, context.packet_seq_num=0, context.cpu_id=1",7738,20,7736,
09:41:51.277 963 153,kernel_1,1,kmem_kmalloc_node,"call_site=0xffffffff81480c9e, ptr=0xffff880785678400, bytes_req=640, bytes_alloc=1024, gfp_flags=37816000, node=-1, context.packet_seq_num=0, context.cpu_id=1",7738,20,7736,
09:41:51.277 963 796,kernel_1,1,kmem_kfree,"call_site=0xffffffff8147a8ef, ptr=0x0, context.packet_seq_num=0, context.cpu_id=1",7738,20,7736,
09:41:51.277 963 921,kernel_1,1,syscall_exit_sendmsg,"ret=260, context.packet_seq_num=0, context.cpu_id=1",7738,20,7736,[net/socket.c:0]
09:41:51.277 975 997,kernel_2,2,power_cpu_idle,"state=4294967295, cpu_id=2, context.packet_seq_num=0, context.cpu_id=2",0,20,,
09:41:51.277 976 588,kernel_2,2,rcu_utilization,"s=Start context switch, context.packet_seq_num=0, context.cpu_id=2",0,20,,
09:41:51.277 976 693,kernel_2,2,rcu_utilization,"s=End context switch, context.packet_seq_num=0, context.cpu_id=2",0,20,,
09:41:51.277 976 834,kernel_1,1,syscall_entry_poll,"ufds=140173035704512, nfds=2, timeout_msecs=0, context.packet_seq_num=0, context.cpu_id=1",7738,20,7736,[fs/select.c:0]
09:41:51.277 977 090,kernel_1,1,syscall_exit_poll,"ret=0, ufds=140173035704512, context.packet_seq_num=0, context.cpu_id=1",7738,20,7736,[fs/select.c:0]
09:41:51.277 977 216,kernel_2,2,sched_switch,"prev_comm=swapper/2, prev_tid=0, prev_prio=20, prev_state=0, next_comm=dbus-daemon, next_tid=468, next_prio=20, context.packet_seq_num=0, context.cpu_id=2",0,20,,
09:41:51.277 978 219,kernel_1,1,syscall_entry_sendmsg,"fd=6, msg=140173169912640, flags=16384, context.packet_seq_num=0, context.cpu_id=1",7738,20,7736,[net/socket.c:0]
09:41:51.277 978 513,kernel_1,1,kmem_cache_alloc_node,"call_site=0xffffffff81481b47, ptr=0xffff880781a14400, bytes_req=256, bytes_alloc=256, gfp_flags=37749952, node=-1, context.packet_seq_num=0, context.cpu_id=1",7738,20,7736,
09:41:51.277 978 608,kernel_2,2,syscall_exit_epoll_wait,"ret=1, events=140727852932368, context.packet_seq_num=0, context.cpu_id=2",468,20,468,[fs/eventpoll.c:0]
09:41:51.277 978 702,kernel_1,1,kmem_kmalloc_node,"call_site=0xffffffff81480c9e, ptr=0xffff880785678800, bytes_req=640, bytes_alloc=1024, gfp_flags=37816000, node=-1, context.packet_seq_num=0, context.cpu_id=1",7738,20,7736,
09:41:51.277 979 287,kernel_1,1,kmem_kfree,"call_site=0xffffffff8147a8ef, ptr=0x0, context.packet_seq_num=0, context.cpu_id=1",7738,20,7736,
09:41:51.277 979 410,kernel_1,1,syscall_exit_sendmsg,"ret=310, context.packet_seq_num=0, context.cpu_id=1",7738,20,7736,[net/socket.c:0]
09:41:51.277 981 790,kernel_2,2,syscall_entry_recvmsg,"fd=22, msg=140727852932816, flags=1073741824, context.packet_seq_num=0, context.cpu_id=2",468,20,468,[net/socket.c:0]
09:41:51.277 981 910,kernel_1,1,syscall_entry_poll,"ufds=140173035704512, nfds=2, timeout_msecs=0, context.packet_seq_num=0, context.cpu_id=1",7738,20,7736,[fs/select.c:0]
09:41:51.277 982 113,kernel_1,1,syscall_exit_poll,"ret=0, ufds=140173035704512, context.packet_seq_num=0, context.cpu_id=1",7738,20,7736,[fs/select.c:0]
09:41:51.277 982 669,kernel_2,2,skb_copy_datagram_iovec,"skbaddr=0xffff8800ddc8ce00, len=326, context.packet_seq_num=0, context.cpu_id=2",468,20,468,
09:41:51.277 983 041,kernel_2,2,skb_consume,"skbaddr=0xffff8800ddc8ce00, context.packet_seq_num=0, context.cpu_id=2",468,20,468,
09:41:51.277 983 107,kernel_1,1,syscall_entry_sendmsg,"fd=6, msg=140173169912640, flags=16384, context.packet_seq_num=0, context.cpu_id=1",7738,20,7736,[net/socket.c:0]
09:41:51.277 983 436,kernel_1,1,kmem_cache_alloc_node,"call_site=0xffffffff81481b47, ptr=0xffff880781a14e00, bytes_req=256, bytes_alloc=256, gfp_flags=37749952, node=-1, context.packet_seq_num=0, context.cpu_id=1",7738,20,7736,
09:41:51.277 983 575,kernel_2,2,kmem_kfree,"call_site=0xffffffff81481687, ptr=0xffff88037d0bec00, context.packet_seq_num=0, context.cpu_id=2",468,20,468,
09:41:51.277 983 666,kernel_1,1,kmem_kmalloc_node,"call_site=0xffffffff81480c9e, ptr=0xffff8807f5bccc00, bytes_req=512, bytes_alloc=512, gfp_flags=37816000, node=-1, context.packet_seq_num=0, context.cpu_id=1",7738,20,7736,
09:41:51.277 983 947,kernel_2,2,kmem_cache_free,"call_site=0xffffffff81533927, ptr=0xffff8800ddc8ce00, context.packet_seq_num=0, context.cpu_id=2",468,20,468,
09:41:51.277 984 106,kernel_2,2,skb_copy_datagram_iovec,"skbaddr=0xffff8807f7eff500, len=260, context.packet_seq_num=0, context.cpu_id=2",468,20,468,
09:41:51.277 984 256,kernel_1,1,kmem_kfree,"call_site=0xffffffff8147a8ef, ptr=0x0, context.packet_seq_num=0, context.cpu_id=1",7738,20,7736,
09:41:51.277 984 375,kernel_1,1,syscall_exit_sendmsg,"ret=184, context.packet_seq_num=0, context.cpu_id=1",7738,20,7736,[net/socket.c:0]
