Timestamp,Channel,CPU,Event type,Contents,TID,Prio,PID,Source
09:43:49.682 622 409,kernel_0,0,kmem_cache_alloc,"call_site=0xffffffff8107604e, ptr=0xffff88078106bb80, bytes_req=192, bytes_alloc=192, gfp_flags=37748928, context.packet_seq_num=0, context.cpu_id=0",8202,20,8202,
09:43:49.682 622 597,kernel_0,0,kmem_cache_alloc,"call_site=0xffffffff811a2149, ptr=0xffff8800c9cb1b80, bytes_req=64, bytes_alloc=64, gfp_flags=33554944, context.packet_seq_num=0, context.cpu_id=0",8202,20,8202,
09:43:49.682 622 820,kernel_0,0,kmem_cache_alloc,"call_site=0xffffffff811a22fb, ptr=0xffff8807f5967860, bytes_req=72, bytes_alloc=72, gfp_flags=37748928, context.packet_seq_num=0, context.cpu_id=0",8202,20,8202,
09:43:49.682 622 979,kernel_0,0,kmem_cache_alloc,"call_site=0xffffffff811a232e, ptr=0xffff8800c9cb1100, bytes_req=64, bytes_alloc=64, gfp_flags=37748928, context.packet_seq_num=0, context.cpu_id=0",8202,20,8202,
09:43:49.682 628 756,kernel_0,0,kmem_mm_page_alloc,"page=0xffffea00032b7500, pfn=830932, order=0, gfp_flags=40010944, migratetype=0, context.packet_seq_num=0, context.cpu_id=0",8202,20,8202,
09:43:49.682 630 436,kernel_0,0,kmem_cache_alloc,"call_site=0xffffffff8107604e, ptr=0xffff8800ce61edc0, bytes_req=192, bytes_alloc=192, gfp_flags=37748928, context.packet_seq_num=0, context.cpu_id=0",8202,20,8202,
09:43:49.682 630 852,kernel_0,0,kmem_cache_alloc,"call_site=0xffffffff8107604e, ptr=0xffff88078778b7c0, bytes_req=192, bytes_alloc=192, gfp_flags=37748928, context.packet_seq_num=0, context.cpu_id=0",8202,20,8202,
09:43:49.682 631 243,kernel_0,0,kmem_cache_alloc,"call_site=0xffffffff8107604e, ptr=0xffff8807f7fefdc0, bytes_req=192, bytes_alloc=192, gfp_flags=37748928, context.packet_seq_num=0, context.cpu_id=0",8202,20,8202,
09:43:49.682 631 458,kernel_0,0,kmem_cache_alloc,"call_site=0xffffffff811a2149, ptr=0xffff8800c9cb1a80, bytes_req=64, bytes_alloc=64, gfp_flags=33554944, context.packet_seq_num=0, context.cpu_id=0",8202,20,8202,
09:43:49.682 631 746,kernel_0,0,kmem_cache_alloc,"call_site=0xffffffff811a22fb, ptr=0xffff8807f7a2ce48, bytes_req=72, bytes_alloc=72, gfp_flags=37748928, context.packet_seq_num=0, context.cpu_id=0",8202,20,8202,
09:43:49.682 631 905,kernel_0,0,kmem_cache_alloc,"call_site=0xffffffff811a232e, ptr=0xffff8800c9cb1a00, bytes_req=64, bytes_alloc=64, gfp_flags=37748928, context.packet_seq_num=0, context.cpu_id=0",8202,20,8202,
09:43:49.682 632 414,kernel_0,0,kmem_mm_page_alloc,"page=0xffffea00032d35c0, pfn=832727, order=0, gfp_flags=40010944, migratetype=0, context.packet_seq_num=0, context.cpu_id=0",8202,20,8202,
09:43:49.682 632 712,kernel_0,0,kmem_cache_alloc,"call_site=0xffffffff8107604e, ptr=0xffff8807f6e64f40, bytes_req=192, bytes_alloc=192, gfp_flags=37748928, context.packet_seq_num=0, context.cpu_id=0",8202,20,8202,
09:43:49.682 632 898,kernel_0,0,kmem_cache_alloc,"call_site=0xffffffff811a2149, ptr=0xffff8800c9cb1f80, bytes_req=64, bytes_alloc=64, gfp_flags=33554944, context.packet_seq_num=0, context.cpu_id=0",8202,20,8202,
09:43:49.682 633 101,kernel_0,0,kmem_cache_alloc,"call_site=0xffffffff811a22fb, ptr=0xffff8807f7a2ce00, bytes_req=72, bytes_alloc=72, gfp_flags=37748928, context.packet_seq_num=0, context.cpu_id=0",8202,20,8202,
09:43:49.682 633 261,kernel_0,0,kmem_cache_alloc,"call_site=0xffffffff811a232e, ptr=0xffff8800c9cb1600, bytes_req=64, bytes_alloc=64, gfp_flags=37748928, context.packet_seq_num=0, context.cpu_id=0",8202,20,8202,
09:43:49.682 633 630,kernel_0,0,kmem_cache_alloc,"call_site=0xffffffff8107604e, ptr=0xffff8807432d3400, bytes_req=192, bytes_alloc=192, gfp_flags=37748928, context.packet_seq_num=0, context.cpu_id=0",8202,20,8202,
09:43:49.682 633 901,kernel_0,0,kmem_cache_alloc,"call_site=0xffffffff8107604e, ptr=0xffff8807f7889340, bytes_req=192, bytes_alloc=192, gfp_flags=37748928, context.packet_seq_num=0, context.cpu_id=0",8202,20,8202,
09:43:49.682 634 264,kernel_0,0,kmem_cache_alloc,"call_site=0xffffffff8107604e, ptr=0xffff8800dddf3d00, bytes_req=192, bytes_alloc=192, gfp_flags=37748928, context.packet_seq_num=0, context.cpu_id=0",8202,20,8202,
09:43:49.682 634 587,kernel_0,0,kmem_cache_alloc,"call_site=0xffffffff8107604e, ptr=0xffff880786fb7040, bytes_req=192, bytes_alloc=192, gfp_flags=37748928, context.packet_seq_num=0, context.cpu_id=0",8202,20,8202,
09:43:49.682 634 777,kernel_0,0,kmem_cache_alloc,"call_site=0xffffffff811a2149, ptr=0xffff8800c9cb13c0, bytes_req=64, bytes_alloc=64, gfp_flags=33554944, context.packet_seq_num=0, context.cpu_id=0",8202,20,8202,
09:43:49.682 635 079,kernel_0,0,kmem_cache_alloc,"call_site=0xffffffff811a22fb, ptr=0xffff8807f7a2cdb8, bytes_req=72, bytes_alloc=72, gfp_flags=37748928, context.packet_seq_num=0, context.cpu_id=0",8202,20,8202,
09:43:49.682 635 238,kernel_0,0,kmem_cache_alloc,"call_site=0xffffffff811a232e, ptr=0xffff8800c9cb1b40, bytes_req=64, bytes_alloc=64, gfp_flags=37748928, context.packet_seq_num=0, context.cpu_id=0",8202,20,8202,
