Timestamp,Channel,CPU,Event type,Contents,TID,Prio,PID,Source
09:34:48.618 425 284,kernel_0,0,rcu_utilization,"s=Start RCU core, context.packet_seq_num=0, context.cpu_id=0",3,20,3,
09:34:48.618 425 446,kernel_0,0,kmem_cache_free,"call_site=0xffffffff810d686f, ptr=0xffff880784fcab00, context.packet_seq_num=0, context.cpu_id=0",3,20,3,
09:34:48.618 425 579,kernel_0,0,kmem_cache_free,"call_site=0xffffffff810d686f, ptr=0xffff880784fca400, context.packet_seq_num=0, context.cpu_id=0",3,20,3,
09:34:48.618 425 774,kernel_0,0,kmem_cache_free,"call_site=0xffffffff810d686f, ptr=0xffff880784fca100, context.packet_seq_num=0, context.cpu_id=0",3,20,3,
09:34:48.618 425 971,kernel_0,0,kmem_cache_free,"call_site=0xffffffff810d686f, ptr=0xffff880784fcac00, context.packet_seq_num=0, context.cpu_id=0",3,20,3,
09:34:48.618 426 101,kernel_0,0,kmem_cache_free,"call_site=0xffffffff810d686f, ptr=0xffff880784fcae00, context.packet_seq_num=0, context.cpu_id=0",3,20,3,
09:34:48.618 426 296,kernel_0,0,kmem_cache_free,"call_site=0xffffffff810d686f, ptr=0xffff880784fcad00, context.packet_seq_num=0, context.cpu_id=0",3,20,3,
09:34:48.618 426 429,kernel_0,0,kmem_cache_free,"call_site=0xffffffff810d686f, ptr=0xffff880784fca500, context.packet_seq_num=0, context.cpu_id=0",3,20,3,
09:34:48.618 426 620,kernel_0,0,kmem_cache_free,"call_site=0xffffffff810d686f, ptr=0xffff8800c9c12c00, context.packet_seq_num=0, context.cpu_id=0",3,20,3,
09:34:48.618 426 751,kernel_0,0,kmem_cache_free,"call_site=0xffffffff810d686f, ptr=0xffff880784fca200, context.packet_seq_num=0, context.cpu_id=0",3,20,3,
09:34:48.618 426 959,kernel_0,0,kmem_cache_free,"call_site=0xffffffff810d686f, ptr=0xffff8800c9c12b00, context.packet_seq_num=0, context.cpu_id=0",3,20,3,
09:34:48.618 427 117,kernel_0,0,irq_softirq_raise,"vec=9, context.packet_seq_num=0, context.cpu_id=0",3,20,3,
09:34:48.618 427 254,kernel_0,0,rcu_utilization,"s=End RCU core, context.packet_seq_num=0, context.cpu_id=0",3,20,3,
09:34:48.618 427 346,kernel_0,0,irq_softirq_exit,"vec=9, context.packet_seq_num=0, context.cpu_id=0",3,20,3,
09:34:48.618 427 442,kernel_0,0,irq_softirq_entry,"vec=9, context.packet_seq_num=0, context.cpu_id=0",3,20,3,
09:34:48.618 427 533,kernel_0,0,rcu_utilization,"s=Start RCU core, context.packet_seq_num=0, context.cpu_id=0",3,20,3,
