Timestamp,Channel,CPU,Event type,Contents,TID,Prio,PID,Source
09:42:49.313 384 805,kernel_2,2,power_cpu_idle,"state=4294967295, cpu_id=2, context.packet_seq_num=0, context.cpu_id=2",0,20,,
09:42:49.313 384 846,kernel_0,0,syscall_exit_write,"ret=228, context.packet_seq_num=0, context.cpu_id=0",8014,20,8014,[fs/read_write.c:0]
09:42:49.313 385 063,kernel_2,2,rcu_utilization,"s=Start context switch, context.packet_seq_num=0, context.cpu_id=2",0,20,,
09:42:49.313 385 176,kernel_2,2,rcu_utilization,"s=End context switch, context.packet_seq_num=0, context.cpu_id=2",0,20,,
09:42:49.313 385 423,kernel_2,2,sched_switch,"prev_comm=swapper/2, prev_tid=0, prev_prio=20, prev_state=0, next_comm=php5, next_tid=7892, next_prio=20, context.packet_seq_num=0, context.cpu_id=2",0,20,,
09:42:49.313 386 092,kernel_2,2,syscall_exit_read,"ret=228, buf=41248984, context.packet_seq_num=0, context.cpu_id=2",7892,20,7892,[fs/read_write.c:0]
09:42:49.313 386 609,kernel_2,2,syscall_entry_read,"fd=5, count=8192, context.packet_seq_num=0, context.cpu_id=2",7892,20,7892,[fs/read_write.c:0]
09:42:49.313 386 825,kernel_2,2,rcu_utilization,"s=Start context switch, context.packet_seq_num=0, context.cpu_id=2",7892,20,7892,
09:42:49.313 386 932,kernel_2,2,rcu_utilization,"s=End context switch, context.packet_seq_num=0, context.cpu_id=2",7892,20,7892,
09:42:49.313 387 085,kernel_2,2,sched_stat_runtime,"comm=php5, tid=7892, runtime=3030, vruntime=102491870526871, context.packet_seq_num=0, context.cpu_id=2",7892,20,7892,
09:42:49.313 387 337,kernel_2,2,sched_switch,"prev_comm=php5, prev_tid=7892, prev_prio=20, prev_state=1, next_comm=swapper/2, next_tid=0, next_prio=20, context.packet_seq_num=0, context.cpu_id=2",7892,20,7892,
09:42:49.313 387 984,kernel_2,2,power_cpu_idle,"state=2, cpu_id=2, context.packet_seq_num=0, context.cpu_id=2",0,20,,
09:42:49.313 417 128,kernel_0,0,syscall_entry_write,"fd=8, buf=140735187603936, count=8, context.packet_seq_num=0, context.cpu_id=0",8014,20,8014,[fs/read_write.c:0]
09:42:49.313 417 652,kernel_0,0,sched_waking,"comm=gdbus, tid=8016, prio=20, target_cpu=2, context.packet_seq_num=0, context.cpu_id=0",8014,20,8014,
09:42:49.313 418 268,kernel_0,0,sched_wakeup,"comm=gdbus, tid=8016, prio=20, target_cpu=2, context.packet_seq_num=0, context.cpu_id=0",8014,20,8014,
09:42:49.313 418 616,kernel_0,0,syscall_exit_write,"ret=8, context.packet_seq_num=0, context.cpu_id=0",8014,20,8014,[fs/read_write.c:0]
09:42:49.313 418 657,kernel_2,2,power_cpu_idle,"state=4294967295, cpu_id=2, context.packet_seq_num=0, context.cpu_id=2",0,20,,
09:42:49.313 418 956,kernel_2,2,rcu_utilization,"s=Start context switch, context.packet_seq_num=0, context.cpu_id=2",0,20,,
09:42:49.313 419 060,kernel_2,2,rcu_utilization,"s=End context switch, context.packet_seq_num=0, context.cpu_id=2",0,20,,
09:42:49.313 419 302,kernel_2,2,sched_switch,"prev_comm=swapper/2, prev_tid=0, prev_prio=20, prev_state=0, next_comm=gdbus, next_tid=8016, next_prio=20, context.packet_seq_num=0, context.cpu_id=2",0,20,,
09:42:49.313 420 071,kernel_2,2,syscall_exit_poll,"ret=1, ufds=140428586258624, context.packet_seq_num=0, context.cpu_id=2",8016,20,8014,[fs/select.c:0]
09:42:49.313 420 561,kernel_2,2,syscall_entry_read,"fd=8, count=16, context.packet_seq_num=0, context.cpu_id=2",8016,20,8014,[fs/read_write.c:0]
09:42:49.313 420 784,kernel_2,2,syscall_exit_read,"ret=8, buf=140428720467184, context.packet_seq_num=0, context.cpu_id=2",8016,20,8014,[fs/read_write.c:0]
09:42:49.313 422 034,kernel_2,2,syscall_entry_futex,"uaddr=18960504, op=128, val=2, utime=0, uaddr2=24, val3=18977456, context.packet_seq_num=0, context.cpu_id=2",8016,20,8014,[kernel/futex.c:0]
09:42:49.313 422 663,kernel_2,2,rcu_utilization,"s=Start context switch, context.packet_seq_num=0, context.cpu_id=2",8016,20,8014,
09:42:49.313 422 766,kernel_2,2,rcu_utilization,"s=End context switch, context.packet_seq_num=0, context.cpu_id=2",8016,20,8014,
09:42:49.313 422 914,kernel_2,2,sched_stat_runtime,"comm=gdbus, tid=8016, runtime=4845, vruntime=102491879520250, context.packet_seq_num=0, context.cpu_id=2",8016,20,8014,
09:42:49.313 423 138,kernel_2,2,sched_switch,"prev_comm=gdbus, prev_tid=8016, prev_prio=20, prev_state=1, next_comm=swapper/2, next_tid=0, next_prio=20, context.packet_seq_num=0, context.cpu_id=2",8016,20,8014,
09:42:49.313 423 796,kernel_2,2,power_cpu_idle,"state=2, cpu_id=2, context.packet_seq_num=0, context.cpu_id=2",0,20,,
09:42:49.313 424 677,kernel_0,0,x86_exceptions_page_fault_user,"address=0x122c018, ip=0x7fb8223940b8, error_code=0x6, context.packet_seq_num=0, context.cpu_id=0",8014,20,8014,
09:42:49.313 425 645,kernel_0,0,kmem_mm_page_alloc,"page=0xffffea001efebac0, pfn=8125163, order=0, gfp_flags=37912778, migratetype=1, context.packet_seq_num=0, context.cpu_id=0",8014,20,8014,
09:42:49.313 438 445,kernel_0,0,syscall_entry_futex,"uaddr=18960504, op=129, val=1, utime=0, uaddr2=0, val3=0, context.packet_seq_num=0, context.cpu_id=0",8014,20,8014,[kernel/futex.c:0]
09:42:49.313 439 226,kernel_0,0,sched_waking,"comm=gdbus, tid=8016, prio=20, target_cpu=2, context.packet_seq_num=0, context.cpu_id=0",8014,20,8014,
09:42:49.313 439 745,kernel_0,0,sched_wakeup,"comm=gdbus, tid=8016, prio=20, target_cpu=2, context.packet_seq_num=0, context.cpu_id=0",8014,20,8014,
09:42:49.313 439 981,kernel_0,0,syscall_exit_futex,"ret=1, uaddr=18960504, uaddr2=0, context.packet_seq_num=0, context.cpu_id=0",8014,20,8014,[kernel/futex.c:0]
09:42:49.313 440 113,kernel_2,2,power_cpu_idle,"state=4294967295, cpu_id=2, context.packet_seq_num=0, context.cpu_id=2",0,20,,
09:42:49.313 440 376,kernel_2,2,rcu_utilization,"s=Start context switch, context.packet_seq_num=0, context.cpu_id=2",0,20,,
09:42:49.313 440 478,kernel_2,2,rcu_utilization,"s=End context switch, context.packet_seq_num=0, context.cpu_id=2",0,20,,
09:42:49.313 440 712,kernel_2,2,sched_switch,"prev_comm=swapper/2, prev_tid=0, prev_prio=20, prev_state=0, next_comm=gdbus, next_tid=8016, next_prio=20, context.packet_seq_num=0, context.cpu_id=2",0,20,,
09:42:49.313 441 218,kernel_2,2,syscall_exit_futex,"ret=0, uaddr=18960504, uaddr2=24, context.packet_seq_num=0, context.cpu_id=2",8016,20,8014,[kernel/futex.c:0]
09:42:49.313 441 900,kernel_2,2,syscall_entry_futex,"uaddr=18960504, op=129, val=1, utime=0, uaddr2=16, val3=19002656, context.packet_seq_num=0, context.cpu_id=2",8016,20,8014,[kernel/futex.c:0]
09:42:49.313 442 195,kernel_2,2,syscall_exit_futex,"ret=0, uaddr=18960504, uaddr2=16, context.packet_seq_num=0, context.cpu_id=2",8016,20,8014,[kernel/futex.c:0]
09:42:49.313 444 348,kernel_2,2,syscall_entry_sendmsg,"fd=6, msg=140428720466816, flags=16384, context.packet_seq_num=0, context.cpu_id=2",8016,20,8014,[net/socket.c:0]
09:42:49.313 445 130,kernel_2,2,kmem_cache_alloc_node,"call_site=0xffffffff81481b47, ptr=0xffff8807f8ee6000, bytes_req=256, bytes_alloc=256, gfp_flags=37749952, node=-1, context.packet_seq_num=0, context.cpu_id=2",8016,20,8014,
09:42:49.313 446 732,kernel_0,0,syscall_entry_write,"fd=1, buf=140428838338560, count=8, context.packet_seq_num=0, context.cpu_id=0",8014,20,8014,[fs/read_write.c:0]
09:42:49.313 447 176,kernel_0,0,sched_waking,"comm=php5, tid=7892, prio=20, target_cpu=2, context.packet_seq_num=0, context.cpu_id=0",8014,20,8014,
09:42:49.313 447 530,kernel_2,2,kmem_kmalloc_node,"call_site=0xffffffff81480c9e, ptr=0xffff8800de03f000, bytes_req=704, bytes_alloc=1024, gfp_flags=37816000, node=-1, context.packet_seq_num=0, context.cpu_id=2",8016,20,8014,
09:42:49.313 447 731,kernel_0,0,sched_migrate_task,"comm=php5, tid=7892, prio=20, orig_cpu=2, dest_cpu=1, context.packet_seq_num=0, context.cpu_id=0",8014,20,8014,
09:42:49.313 448 258,kernel_0,0,sched_wakeup,"comm=php5, tid=7892, prio=20, target_cpu=1, context.packet_seq_num=0, context.cpu_id=0",8014,20,8014,
09:42:49.313 448 364,kernel_2,2,sched_waking,"comm=dbus-daemon, tid=468, prio=20, target_cpu=3, context.packet_seq_num=0, context.cpu_id=2",8016,20,8014,
09:42:49.313 448 630,kernel_0,0,syscall_exit_write,"ret=8, context.packet_seq_num=0, context.cpu_id=0",8014,20,8014,[fs/read_write.c:0]
09:42:49.313 448 981,kernel_2,2,sched_wakeup,"comm=dbus-daemon, tid=468, prio=20, target_cpu=3, context.packet_seq_num=0, context.cpu_id=2",8016,20,8014,
09:42:49.313 449 266,kernel_2,2,kmem_kfree,"call_site=0xffffffff8147a8ef, ptr=0x0, context.packet_seq_num=0, context.cpu_id=2",8016,20,8014,
09:42:49.313 449 461,kernel_2,2,syscall_exit_sendmsg,"ret=355, context.packet_seq_num=0, context.cpu_id=2",8016,20,8014,[net/socket.c:0]
09:42:49.313 451 566,kernel_2,2,syscall_entry_poll,"ufds=140428586258624, nfds=2, timeout_msecs=0, context.packet_seq_num=0, context.cpu_id=2",8016,20,8014,[fs/select.c:0]
09:42:49.313 451 848,kernel_2,2,syscall_exit_poll,"ret=0, ufds=140428586258624, context.packet_seq_num=0, context.cpu_id=2",8016,20,8014,[fs/select.c:0]
09:42:49.313 452 056,kernel_2,2,syscall_entry_read,"fd=8, count=16, context.packet_seq_num=0, context.cpu_id=2",8016,20,8014,[fs/read_write.c:0]
09:42:49.313 452 317,kernel_2,2,syscall_exit_read,"ret=-11, buf=140428720467184, context.packet_seq_num=0, context.cpu_id=2",8016,20,8014,[fs/read_write.c:0]
09:42:49.313 453 904,kernel_2,2,syscall_entry_sendmsg,"fd=6, msg=140428720466752, flags=16384, context.packet_seq_num=0, context.cpu_id=2",8016,20,8014,[net/socket.c:0]
09:42:49.313 454 163,kernel_2,2,kmem_cache_alloc_node,"call_site=0xffffffff81481b47, ptr=0xffff880657f37a00, bytes_req=256, bytes_alloc=256, gfp_flags=37749952, node=-1, context.packet_seq_num=0, context.cpu_id=2",8016,20,8014,
09:42:49.313 454 375,kernel_2,2,kmem_kmalloc_node,"call_site=0xffffffff81480c9e, ptr=0xffff8807f6b06c00, bytes_req=640, bytes_alloc=1024, gfp_flags=37816000, node=-1, context.packet_seq_num=0, context.cpu_id=2",8016,20,8014,
09:42:49.313 454 551,kernel_0,0,syscall_entry_write,"fd=1, buf=140428838338560, count=26, context.packet_seq_num=0, context.cpu_id=0",8014,20,8014,[fs/read_write.c:0]
09:42:49.313 454 956,kernel_0,0,syscall_exit_write,"ret=26, context.packet_seq_num=0, context.cpu_id=0",8014,20,8014,[fs/read_write.c:0]
09:42:49.313 455 025,kernel_2,2,kmem_kfree,"call_site=0xffffffff8147a8ef, ptr=0x0, context.packet_seq_num=0, context.cpu_id=2",8016,20,8014,
09:42:49.313 455 146,kernel_2,2,syscall_exit_sendmsg,"ret=289, context.packet_seq_num=0, context.cpu_id=2",8016,20,8014,[net/socket.c:0]
09:42:49.313 455 453,kernel_0,0,syscall_entry_write,"fd=1, buf=140428838338560, count=22, context.packet_seq_num=0, context.cpu_id=0",8014,20,8014,[fs/read_write.c:0]
09:42:49.313 455 706,kernel_0,0,syscall_exit_write,"ret=22, context.packet_seq_num=0, context.cpu_id=0",8014,20,8014,[fs/read_write.c:0]
09:42:49.313 456 158,kernel_0,0,syscall_entry_write,"fd=1, buf=140428838338560, count=22, context.packet_seq_num=0, context.cpu_id=0",8014,20,8014,[fs/read_write.c:0]
09:42:49.313 456 432,kernel_0,0,syscall_exit_write,"ret=22, context.packet_seq_num=0, context.cpu_id=0",8014,20,8014,[fs/read_write.c:0]
09:42:49.313 457 382,kernel_0,0,syscall_entry_write,"fd=1, buf=140428838338560, count=22, context.packet_seq_num=0, context.cpu_id=0",8014,20,8014,[fs/read_write.c:0]
09:42:49.313 457 578,kernel_1,1,power_cpu_idle,"state=4294967295, cpu_id=1, context.packet_seq_num=0, context.cpu_id=1",0,20,,
09:42:49.313 457 639,kernel_0,0,syscall_exit_write,"ret=22, context.packet_seq_num=0, context.cpu_id=0",8014,20,8014,[fs/read_write.c:0]
09:42:49.313 458 179,kernel_1,1,rcu_utilization,"s=Start context switch, context.packet_seq_num=0, context.cpu_id=1",0,20,,
09:42:49.313 458 299,kernel_1,1,rcu_utilization,"s=End context switch, context.packet_seq_num=0, context.cpu_id=1",0,20,,
09:42:49.313 458 651,kernel_1,1,sched_switch,"prev_comm=swapper/1, prev_tid=0, prev_prio=20, prev_state=0, next_comm=php5, next_tid=7892, next_prio=20, context.packet_seq_num=0, context.cpu_id=1",0,20,,
09:42:49.313 459 694,kernel_2,2,syscall_entry_poll,"ufds=140428586258624, nfds=2, timeout_msecs=0, context.packet_seq_num=0, context.cpu_id=2",8016,20,8014,[fs/select.c:0]
09:42:49.313 459 926,kernel_2,2,syscall_exit_poll,"ret=0, ufds=140428586258624, context.packet_seq_num=0, context.cpu_id=2",8016,20,8014,[fs/select.c:0]
09:42:49.313 460 407,kernel_1,1,syscall_exit_read,"ret=100, buf=41248984, context.packet_seq_num=0, context.cpu_id=1",7892,20,7892,[fs/read_write.c:0]
09:42:49.313 462 220,kernel_1,1,syscall_entry_read,"fd=5, count=8192, context.packet_seq_num=0, context.cpu_id=1",7892,20,7892,[fs/read_write.c:0]
09:42:49.313 462 641,kernel_0,0,syscall_entry_futex,"uaddr=140428828183328, op=128, val=2, utime=0, uaddr2=0, val3=18932646, context.packet_seq_num=0, context.cpu_id=0",8014,20,8014,[kernel/futex.c:0]
09:42:49.313 462 730,kernel_1,1,rcu_utilization,"s=Start context switch, context.packet_seq_num=0, context.cpu_id=1",7892,20,7892,
09:42:49.313 462 867,kernel_1,1,rcu_utilization,"s=End context switch, context.packet_seq_num=0, context.cpu_id=1",7892,20,7892,
09:42:49.313 463 092,kernel_1,1,sched_stat_runtime,"comm=php5, tid=7892, runtime=14940, vruntime=101381758513835, context.packet_seq_num=0, context.cpu_id=1",7892,20,7892,
09:42:49.313 463 380,kernel_0,0,rcu_utilization,"s=Start context switch, context.packet_seq_num=0, context.cpu_id=0",8014,20,8014,
09:42:49.313 463 490,kernel_1,1,sched_switch,"prev_comm=php5, prev_tid=7892, prev_prio=20, prev_state=1, next_comm=swapper/1, next_tid=0, next_prio=20, context.packet_seq_num=0, context.cpu_id=1",7892,20,7892,
09:42:49.313 463 542,kernel_0,0,rcu_utilization,"s=End context switch, context.packet_seq_num=0, context.cpu_id=0",8014,20,8014,
09:42:49.313 463 927,kernel_0,0,sched_stat_runtime,"comm=upower, tid=8014, runtime=232977, vruntime=103056268881948, context.packet_seq_num=0, context.cpu_id=0",8014,20,8014,
09:42:49.313 464 140,kernel_2,2,syscall_entry_futex,"uaddr=140428828183328, op=129, val=1, utime=19021488, uaddr2=140428828183416, val3=18, context.packet_seq_num=0, context.cpu_id=2",8016,20,8014,[kernel/futex.c:0]
09:42:49.313 464 298,kernel_3,3,power_cpu_idle,"state=4294967295, cpu_id=3, context.packet_seq_num=0, context.cpu_id=3",0,20,,
09:42:49.313 464 434,kernel_1,1,power_cpu_idle,"state=3, cpu_id=1, context.packet_seq_num=0, context.cpu_id=1",0,20,,
09:42:49.313 464 594,kernel_0,0,sched_switch,"prev_comm=upower, prev_tid=8014, prev_prio=20, prev_state=1, next_comm=swapper/0, next_tid=0, next_prio=20, context.packet_seq_num=0, context.cpu_id=0",8014,20,8014,
09:42:49.313 464 677,kernel_2,2,sched_waking,"comm=upower, tid=8014, prio=20, target_cpu=0, context.packet_seq_num=0, context.cpu_id=2",8016,20,8014,
09:42:49.313 464 911,kernel_3,3,rcu_utilization,"s=Start context switch, context.packet_seq_num=0, context.cpu_id=3",0,20,,
09:42:49.313 465 044,kernel_3,3,rcu_utilization,"s=End context switch, context.packet_seq_num=0, context.cpu_id=3",0,20,,
09:42:49.313 465 489,kernel_2,2,sched_wakeup,"comm=upower, tid=8014, prio=20, target_cpu=0, context.packet_seq_num=0, context.cpu_id=2",8016,20,8014,
09:42:49.313 465 583,kernel_3,3,sched_switch,"prev_comm=swapper/3, prev_tid=0, prev_prio=20, prev_state=0, next_comm=dbus-daemon, next_tid=468, next_prio=20, context.packet_seq_num=0, context.cpu_id=3",0,20,,
09:42:49.313 465 683,kernel_2,2,syscall_exit_futex,"ret=1, uaddr=140428828183328, uaddr2=140428828183416, context.packet_seq_num=0, context.cpu_id=2",8016,20,8014,[kernel/futex.c:0]
09:42:49.313 466 113,kernel_2,2,syscall_entry_futex,"uaddr=140428833854840, op=128, val=2, utime=0, uaddr2=28, val3=1, context.packet_seq_num=0, context.cpu_id=2",8016,20,8014,[kernel/futex.c:0]
09:42:49.313 466 466,kernel_2,2,rcu_utilization,"s=Start context switch, context.packet_seq_num=0, context.cpu_id=2",8016,20,8014,
09:42:49.313 466 524,kernel_0,0,rcu_utilization,"s=Start context switch, context.packet_seq_num=0, context.cpu_id=0",0,20,,
09:42:49.313 466 571,kernel_2,2,rcu_utilization,"s=End context switch, context.packet_seq_num=0, context.cpu_id=2",8016,20,8014,
09:42:49.313 466 635,kernel_0,0,rcu_utilization,"s=End context switch, context.packet_seq_num=0, context.cpu_id=0",0,20,,
09:42:49.313 466 750,kernel_3,3,syscall_exit_epoll_wait,"ret=1, events=140727852932368, context.packet_seq_num=0, context.cpu_id=3",468,20,468,[fs/eventpoll.c:0]
09:42:49.313 466 768,kernel_2,2,sched_stat_runtime,"comm=gdbus, tid=8016, runtime=27178, vruntime=102491879547428, context.packet_seq_num=0, context.cpu_id=2",8016,20,8014,
09:42:49.313 467 095,kernel_0,0,sched_switch,"prev_comm=swapper/0, prev_tid=0, prev_prio=20, prev_state=0, next_comm=upower, next_tid=8014, next_prio=20, context.packet_seq_num=0, context.cpu_id=0",0,20,,
09:42:49.313 467 184,kernel_2,2,sched_switch,"prev_comm=gdbus, prev_tid=8016, prev_prio=20, prev_state=1, next_comm=swapper/2, next_tid=0, next_prio=20, context.packet_seq_num=0, context.cpu_id=2",8016,20,8014,
09:42:49.313 467 630,kernel_0,0,syscall_exit_futex,"ret=0, uaddr=140428828183328, uaddr2=0, context.packet_seq_num=0, context.cpu_id=0",8014,20,8014,[kernel/futex.c:0]
09:42:49.313 468 135,kernel_2,2,power_cpu_idle,"state=2, cpu_id=2, context.packet_seq_num=0, context.cpu_id=2",0,20,,
09:42:49.313 468 565,kernel_0,0,syscall_entry_futex,"uaddr=140428828183328, op=129, val=1, utime=1, uaddr2=140428828183608, val3=48, context.packet_seq_num=0, context.cpu_id=0",8014,20,8014,[kernel/futex.c:0]
09:42:49.313 468 751,kernel_3,3,syscall_entry_recvmsg,"fd=22, msg=140727852932816, flags=1073741824, context.packet_seq_num=0, context.cpu_id=3",468,20,468,[net/socket.c:0]
09:42:49.313 468 899,kernel_0,0,syscall_exit_futex,"ret=0, uaddr=140428828183328, uaddr2=140428828183608, context.packet_seq_num=0, context.cpu_id=0",8014,20,8014,[kernel/futex.c:0]
09:42:49.313 469 142,kernel_0,0,syscall_entry_futex,"uaddr=140428833854840, op=129, val=1, utime=0, uaddr2=48, val3=72, context.packet_seq_num=0, context.cpu_id=0",8014,20,8014,[kernel/futex.c:0]
09:42:49.313 469 274,kernel_3,3,skb_copy_datagram_iovec,"skbaddr=0xffff8807f8ee6000, len=355, context.packet_seq_num=0, context.cpu_id=3",468,20,468,
09:42:49.313 469 616,kernel_0,0,sched_waking,"comm=gdbus, tid=8016, prio=20, target_cpu=2, context.packet_seq_num=0, context.cpu_id=0",8014,20,8014,
09:42:49.313 469 636,kernel_3,3,skb_consume,"skbaddr=0xffff8807f8ee6000, context.packet_seq_num=0, context.cpu_id=3",468,20,468,
09:42:49.313 469 959,kernel_3,3,kmem_kfree,"call_site=0xffffffff81481687, ptr=0xffff8800de03f000, context.packet_seq_num=0, context.cpu_id=3",468,20,468,
09:42:49.313 470 316,kernel_0,0,sched_wakeup,"comm=gdbus, tid=8016, prio=20, target_cpu=2, context.packet_seq_num=0, context.cpu_id=0",8014,20,8014,
09:42:49.313 470 334,kernel_3,3,kmem_cache_free,"call_site=0xffffffff81533927, ptr=0xffff8807f8ee6000, context.packet_seq_num=0, context.cpu_id=3",468,20,468,
09:42:49.313 470 493,kernel_0,0,syscall_exit_futex,"ret=1, uaddr=140428833854840, uaddr2=48, context.packet_seq_num=0, context.cpu_id=0",8014,20,8014,[kernel/futex.c:0]
09:42:49.313 470 498,kernel_3,3,skb_copy_datagram_iovec,"skbaddr=0xffff880657f37a00, len=289, context.packet_seq_num=0, context.cpu_id=3",468,20,468,
09:42:49.313 470 720,kernel_2,2,power_cpu_idle,"state=4294967295, cpu_id=2, context.packet_seq_num=0, context.cpu_id=2",0,20,,
09:42:49.313 470 816,kernel_3,3,skb_consume,"skbaddr=0xffff880657f37a00, context.packet_seq_num=0, context.cpu_id=3",468,20,468,
09:42:49.313 470 985,kernel_3,3,kmem_kfree,"call_site=0xffffffff81481687, ptr=0xffff8807f6b06c00, context.packet_seq_num=0, context.cpu_id=3",468,20,468,
09:42:49.313 471 019,kernel_2,2,rcu_utilization,"s=Start context switch, context.packet_seq_num=0, context.cpu_id=2",0,20,,
09:42:49.313 471 122,kernel_2,2,rcu_utilization,"s=End context switch, context.packet_seq_num=0, context.cpu_id=2",0,20,,
09:42:49.313 471 196,kernel_3,3,kmem_cache_free,"call_site=0xffffffff81533927, ptr=0xffff880657f37a00, context.packet_seq_num=0, context.cpu_id=3",468,20,468,
09:42:49.313 471 335,kernel_3,3,kmem_kfree,"call_site=0xffffffff8147ac54, ptr=0x0, context.packet_seq_num=0, context.cpu_id=3",468,20,468,
09:42:49.313 471 416,kernel_2,2,sched_switch,"prev_comm=swapper/2, prev_tid=0, prev_prio=20, prev_state=0, next_comm=gdbus, next_tid=8016, next_prio=20, context.packet_seq_num=0, context.cpu_id=2",0,20,,
09:42:49.313 471 480,kernel_3,3,syscall_exit_recvmsg,"ret=644, msg=140727852932816, context.packet_seq_num=0, context.cpu_id=3",468,20,468,[net/socket.c:0]
09:42:49.313 471 815,kernel_2,2,syscall_exit_futex,"ret=0, uaddr=140428833854840, uaddr2=28, context.packet_seq_num=0, context.cpu_id=2",8016,20,8014,[kernel/futex.c:0]
