Timestamp,Channel,CPU,Event type,Contents,TID,Prio,PID,Source
09:47:21.562 124 335,kernel_1,1,skb_consume,"skbaddr=0xffff88077d954700, context.packet_seq_num=0, context.cpu_id=1",2378,20,2374,
09:47:21.562 124 792,kernel_1,1,kmem_kfree,"call_site=0xffffffff81481687, ptr=0xffff8807f7e6d400, context.packet_seq_num=0, context.cpu_id=1",2378,20,2374,
09:47:21.562 125 184,kernel_1,1,kmem_cache_free,"call_site=0xffffffff81533927, ptr=0xffff88077d954700, context.packet_seq_num=0, context.cpu_id=1",2378,20,2374,
09:47:21.562 125 330,kernel_1,1,kmem_kfree,"call_site=0xffffffff8147ac54, ptr=0x0, context.packet_seq_num=0, context.cpu_id=1",2378,20,2374,
09:47:21.562 125 455,kernel_1,1,syscall_exit_recvmsg,"ret=186, msg=140141664475696, context.packet_seq_num=0, context.cpu_id=1",2378,20,2374,[net/socket.c:0]
09:47:21.562 128 468,kernel_1,1,syscall_entry_write,"fd=7, buf=140141664476304, count=8, context.packet_seq_num=0, context.cpu_id=1",2378,20,2374,[fs/read_write.c:0]
09:47:21.562 128 721,kernel_1,1,syscall_exit_write,"ret=8, context.packet_seq_num=0, context.cpu_id=1",2378,20,2374,[fs/read_write.c:0]
09:47:21.562 129 739,kernel_1,1,syscall_entry_write,"fd=7, buf=140141664476288, count=8, context.packet_seq_num=0, context.cpu_id=1",2378,20,2374,[fs/read_write.c:0]
09:47:21.562 129 937,kernel_1,1,syscall_exit_write,"ret=8, context.packet_seq_num=0, context.cpu_id=1",2378,20,2374,[fs/read_write.c:0]
09:47:21.562 132 379,kernel_1,1,syscall_entry_poll,"ufds=140141427429568, nfds=1, timeout_msecs=0, context.packet_seq_num=0, context.cpu_id=1",2378,20,2374,[fs/select.c:0]
09:47:21.562 132 596,kernel_1,1,syscall_exit_poll,"ret=1, ufds=140141427429568, context.packet_seq_num=0, context.cpu_id=1",2378,20,2374,[fs/select.c:0]
09:47:21.562 160 080,kernel_1,1,syscall_entry_write,"fd=4, buf=140141664475824, count=8, context.packet_seq_num=0, context.cpu_id=1",2378,20,2374,[fs/read_write.c:0]
09:47:21.562 160 467,kernel_1,1,sched_waking,"comm=upowerd, tid=2374, prio=20, target_cpu=2, context.packet_seq_num=0, context.cpu_id=1",2378,20,2374,
09:47:21.562 161 384,kernel_1,1,sched_wakeup,"comm=upowerd, tid=2374, prio=20, target_cpu=2, context.packet_seq_num=0, context.cpu_id=1",2378,20,2374,
09:47:21.562 161 623,kernel_1,1,syscall_exit_write,"ret=8, context.packet_seq_num=0, context.cpu_id=1",2378,20,2374,[fs/read_write.c:0]
09:47:21.562 162 800,kernel_1,1,syscall_entry_poll,"ufds=140141664476096, nfds=1, timeout_msecs=0, context.packet_seq_num=0, context.cpu_id=1",2378,20,2374,[fs/select.c:0]
09:47:21.562 163 127,kernel_1,1,syscall_exit_poll,"ret=0, ufds=140141664476096, context.packet_seq_num=0, context.cpu_id=1",2378,20,2374,[fs/select.c:0]
09:47:21.562 165 970,kernel_1,1,syscall_entry_write,"fd=7, buf=140141664476016, count=8, context.packet_seq_num=0, context.cpu_id=1",2378,20,2374,[fs/read_write.c:0]
09:47:21.562 166 188,kernel_1,1,syscall_exit_write,"ret=8, context.packet_seq_num=0, context.cpu_id=1",2378,20,2374,[fs/read_write.c:0]
09:47:21.562 167 957,kernel_1,1,syscall_entry_poll,"ufds=140141427429568, nfds=2, timeout_msecs=-1, context.packet_seq_num=0, context.cpu_id=1",2378,20,2374,[fs/select.c:0]
09:47:21.562 168 466,kernel_1,1,syscall_exit_poll,"ret=1, ufds=140141427429568, context.packet_seq_num=0, context.cpu_id=1",2378,20,2374,[fs/select.c:0]
09:47:21.562 168 735,kernel_1,1,syscall_entry_read,"fd=7, count=16, context.packet_seq_num=0, context.cpu_id=1",2378,20,2374,[fs/read_write.c:0]
09:47:21.562 169 143,kernel_1,1,syscall_exit_read,"ret=8, buf=140141664476336, context.packet_seq_num=0, context.cpu_id=1",2378,20,2374,[fs/read_write.c:0]
09:47:21.562 169 622,kernel_1,1,syscall_entry_poll,"ufds=140141427429568, nfds=2, timeout_msecs=-1, context.packet_seq_num=0, context.cpu_id=1",2378,20,2374,[fs/select.c:0]
